,unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,resolution_action_updated_date,borough,park_facility_name,park_borough,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location
4604,55785622,2022-10-23T09:44:30.000,DSNY,Missed Collection,Bulky Trash,Street,11367,153-50 77 AVENUE,77 AVENUE,FLUSHING,In Progress,,QUEENS,Unspecified,QUEENS,1036618,202976,40.72364393437387,-73.8110701699257,"{'latitude': '40.72364393437387', 'longitude': '-73.8110701699257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4605,55780766,2022-10-23T09:44:07.000,NYPD,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11385,1706 GATES AVENUE,GATES AVENUE,RIDGEWOOD,Closed,2022-10-23T12:01:16.000,QUEENS,Unspecified,QUEENS,1009384,195169,40.702334892265895,-73.90935224422478,"{'latitude': '40.702334892265895', 'longitude': '-73.90935224422478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4606,55784112,2022-10-23T09:44:03.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11230,413 RYDER AVENUE,RYDER AVENUE,BROOKLYN,Closed,2022-10-23T10:25:21.000,BROOKLYN,Unspecified,BROOKLYN,992412,162854,40.61366925868075,-73.97060220633269,"{'latitude': '40.61366925868075', 'longitude': '-73.97060220633269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4607,55782224,2022-10-23T09:44:02.000,DHS,Homeless Person Assistance,Non-Chronic,Store/Commercial,11415,82-02 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,KEW GARDENS,Closed,2022-10-23T09:50:35.000,QUEENS,Unspecified,QUEENS,1031029,197094,40.70753060246697,-73.83127461827317,"{'latitude': '40.70753060246697', 'longitude': '-73.83127461827317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4608,55786508,2022-10-23T09:43:50.000,NYPD,Illegal Parking,Paper License Plates,Street/Sidewalk,11217,85 5 AVENUE,5 AVENUE,BROOKLYN,Closed,2022-10-23T10:26:04.000,BROOKLYN,Unspecified,BROOKLYN,990354,187034,40.680039783504185,-73.97799280560376,"{'latitude': '40.680039783504185', 'longitude': '-73.97799280560376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4609,55786488,2022-10-23T09:43:48.000,DSNY,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11420,135-07 116 AVENUE,116 AVENUE,SOUTH OZONE PARK,In Progress,,QUEENS,Unspecified,QUEENS,1038267,186752,40.6791030489382,-73.80525116502423,"{'latitude': '40.6791030489382', 'longitude': '-73.80525116502423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4610,55784371,2022-10-23T09:43:19.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11420,109-46 VAN WYCK EXPRESSWAY SR WEST,VAN WYCK EXPRESSWAY SR WEST,SOUTH OZONE PARK,Closed,2022-10-23T12:55:43.000,QUEENS,Unspecified,QUEENS,1037488,189457,40.68653235944034,-73.80803833255708,"{'latitude': '40.68653235944034', 'longitude': '-73.80803833255708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4611,55784999,2022-10-23T09:42:59.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11225,517 BROOKLYN AVENUE,BROOKLYN AVENUE,BROOKLYN,Closed,2022-10-23T10:21:25.000,BROOKLYN,Unspecified,BROOKLYN,999352,180484,40.66205072502311,-73.94556634342283,"{'latitude': '40.66205072502311', 'longitude': '-73.94556634342283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4612,55782229,2022-10-23T09:42:48.000,NYPD,Encampment,N/A,Residential Building/House,11208,477 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,BROOKLYN,Closed,2022-10-23T13:21:19.000,BROOKLYN,Unspecified,BROOKLYN,1019975,189161,40.68580792139781,-73.87118687688873,"{'latitude': '40.68580792139781', 'longitude': '-73.87118687688873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4613,55785869,2022-10-23T09:42:41.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11368,111-88 43 AVENUE,43 AVENUE,CORONA,Closed,2022-10-23T11:14:06.000,QUEENS,Unspecified,QUEENS,1024644,212456,40.74972693591052,-73.85421216781984,"{'latitude': '40.74972693591052', 'longitude': '-73.85421216781984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4614,55786504,2022-10-23T09:42:33.000,NYPD,Illegal Parking,Paper License Plates,Street/Sidewalk,10468,2835 WEBB AVENUE,WEBB AVENUE,BRONX,Closed,2022-10-23T12:03:56.000,BRONX,Unspecified,BRONX,1011697,257345,40.87298432092539,-73.90075617690101,"{'latitude': '40.87298432092539', 'longitude': '-73.90075617690101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4615,55780895,2022-10-23T09:42:30.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11436,115-11 INWOOD STREET,INWOOD STREET,JAMAICA,Closed,2022-10-23T10:12:09.000,QUEENS,Unspecified,QUEENS,1040539,188168,40.68297548096907,-73.79704806762182,"{'latitude': '40.68297548096907', 'longitude': '-73.79704806762182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4616,55783324,2022-10-23T09:42:30.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11225,489 EMPIRE BOULEVARD,EMPIRE BOULEVARD,BROOKLYN,Closed,2022-10-23T10:19:59.000,BROOKLYN,Unspecified,BROOKLYN,999178,181266,40.66419743666786,-73.94619177755136,"{'latitude': '40.66419743666786', 'longitude': '-73.94619177755136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4617,55786364,2022-10-23T09:42:17.000,TLC,Lost Property,Electronics/Phones,Taxi,10012,225 LAFAYETTE STREET,LAFAYETTE STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,984985,202166,40.721575656412114,-73.99734839963324,"{'latitude': '40.721575656412114', 'longitude': '-73.99734839963324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4618,55787272,2022-10-23T09:42:09.000,DSNY,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11412,203-14 104 AVENUE,104 AVENUE,SAINT ALBANS,In Progress,,QUEENS,Unspecified,QUEENS,1051950,197862,40.70950323392406,-73.75580807393037,"{'latitude': '40.70950323392406', 'longitude': '-73.75580807393037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4619,55786458,2022-10-23T09:42:08.000,DSNY,Dirty Condition,Trash,Sidewalk,11211,233 JACKSON STREET,JACKSON STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,1000576,200507,40.717007067336425,-73.94110603604165,"{'latitude': '40.717007067336425', 'longitude': '-73.94110603604165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4620,55782619,2022-10-23T09:41:38.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11249,75 WILSON STREET,WILSON STREET,BROOKLYN,Closed,2022-10-23T09:49:18.000,BROOKLYN,Unspecified,BROOKLYN,994234,195909,40.704396080630595,-73.96399080765072,"{'latitude': '40.704396080630595', 'longitude': '-73.96399080765072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4621,55784840,2022-10-23T09:41:36.000,DSNY,Missed Collection,Compost,Street,11375,67-32 FLEET STREET,FLEET STREET,FOREST HILLS,In Progress,,QUEENS,Unspecified,QUEENS,1024260,201491,40.719632499543806,-73.85566328498741,"{'latitude': '40.719632499543806', 'longitude': '-73.85566328498741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4622,55785298,2022-10-23T09:41:22.000,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10034,127 POST AVENUE,POST AVENUE,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1006400,254283,40.86459495054377,-73.91991936455705,"{'latitude': '40.86459495054377', 'longitude': '-73.91991936455705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4623,55786175,2022-10-23T09:41:18.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10035,117 EAST  118 STREET,EAST  118 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1000445,230851,40.80029380152135,-73.94150550658483,"{'latitude': '40.80029380152135', 'longitude': '-73.94150550658483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4624,55781413,2022-10-23T09:41:06.000,DSNY,Missed Collection,Bulky Recycling,Street,11219,1437 50 STREET,50 STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,987138,169750,40.632600625327704,-73.98959508562825,"{'latitude': '40.632600625327704', 'longitude': '-73.98959508562825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4625,55785714,2022-10-23T09:41:00.000,DEP,Water System,Hydrant Defective (WC2),,10014,,,MANHATTAN,Open,,MANHATTAN,Unspecified,MANHATTAN,983710,207572,40.73641382010195,-74.00194854838347,"{'latitude': '40.73641382010195', 'longitude': '-74.00194854838347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4626,55785000,2022-10-23T09:40:49.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11355,132-27 SANFORD AVENUE,SANFORD AVENUE,FLUSHING,Closed,2022-10-23T10:19:19.000,QUEENS,Unspecified,QUEENS,1030714,214403,40.7550411364661,-73.83229124984095,"{'latitude': '40.7550411364661', 'longitude': '-73.83229124984095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4627,55782489,2022-10-23T09:40:27.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11221,836 QUINCY STREET,QUINCY STREET,BROOKLYN,Closed,2022-10-23T12:03:32.000,BROOKLYN,Unspecified,BROOKLYN,1004736,190586,40.689767607585836,-73.92612955322139,"{'latitude': '40.689767607585836', 'longitude': '-73.92612955322139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4628,55784106,2022-10-23T09:40:16.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,98-50 CHRISTIE AVENUE,CHRISTIE AVENUE,CORONA,Closed,2022-10-23T11:06:55.000,QUEENS,Unspecified,QUEENS,1022305,209323,40.74113802178332,-73.86267167235602,"{'latitude': '40.74113802178332', 'longitude': '-73.86267167235602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4629,55781415,2022-10-23T09:40:07.000,DSNY,Missed Collection,Bulky Trash,Street,11219,1437 50 STREET,50 STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,987138,169750,40.632600625327704,-73.98959508562825,"{'latitude': '40.632600625327704', 'longitude': '-73.98959508562825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4630,55781904,2022-10-23T09:40:00.000,DOT,Traffic Signal Condition,LED Lense,,10305,,,STATEN ISLAND,Closed,2022-10-23T10:20:00.000,STATEN ISLAND,Unspecified,STATEN ISLAND,961561,157361,40.59856681218123,-74.08170249409098,"{'latitude': '40.59856681218123', 'longitude': '-74.08170249409098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4631,55785235,2022-10-23T09:39:06.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10470,740 EAST  243 STREET,EAST  243 STREET,BRONX,Closed,2022-10-23T11:42:27.000,BRONX,Unspecified,BRONX,1026202,269448,40.9061461650206,-73.84823275618243,"{'latitude': '40.9061461650206', 'longitude': '-73.84823275618243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4632,55785050,2022-10-23T09:38:49.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11411,114-54 211 STREET,211 STREET,CAMBRIA HEIGHTS,Closed,2022-10-23T11:42:07.000,QUEENS,Unspecified,QUEENS,1055327,195013,40.70165695029151,-73.74365747341646,"{'latitude': '40.70165695029151', 'longitude': '-73.74365747341646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4633,55783817,2022-10-23T09:38:21.000,DOHMH,Rodent,Rat Sighting,Other (Explain Below),11249,268 WYTHE AVENUE,WYTHE AVENUE,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,994418,200445,40.71684611288112,-73.96332032636327,"{'latitude': '40.71684611288112', 'longitude': '-73.96332032636327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4634,55782317,2022-10-23T09:38:17.000,DSNY,Missed Collection,Compost,Street,10023,174 WEST   76 STREET,WEST   76 STREET,NEW YORK,In Progress,2022-10-23T14:49:53.000,MANHATTAN,Unspecified,MANHATTAN,990111,223745,40.78080264111251,-73.97883693434463,"{'latitude': '40.78080264111251', 'longitude': '-73.97883693434463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4635,55784069,2022-10-23T09:38:17.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,3555 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,BRONX,Closed,2022-10-23T10:57:40.000,BRONX,Unspecified,BRONX,1017964,260766,40.882352185567555,-73.87807854878214,"{'latitude': '40.882352185567555', 'longitude': '-73.87807854878214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4636,55781613,2022-10-23T09:38:09.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10471,4601 HENRY HUDSON PARKWAY WEST,HENRY HUDSON PARKWAY WEST,BRONX,Closed,2022-10-23T13:31:06.000,BRONX,Unspecified,BRONX,1009545,264889,40.89369666343267,-73.90850895752611,"{'latitude': '40.89369666343267', 'longitude': '-73.90850895752611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4637,55781508,2022-10-23T09:38:00.000,DEP,Noise,Noise: Construction Equipment (NC1),,10009,192 EAST    3 STREET,EAST    3 STREET,NEW YORK,Open,,MANHATTAN,Unspecified,MANHATTAN,988788,202664,40.72294141259972,-73.98362828690385,"{'latitude': '40.72294141259972', 'longitude': '-73.98362828690385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4638,55786555,2022-10-23T09:38:00.000,DEP,Noise,Noise: Construction Before/After Hours (NM1),,11104,47-50 41 STREET,41 STREET,SUNNYSIDE,Started,2022-10-23T22:41:00.000,QUEENS,Unspecified,QUEENS,1005334,209188,40.74082422353003,-73.92391496515192,"{'latitude': '40.74082422353003', 'longitude': '-73.92391496515192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4639,55784057,2022-10-23T09:38:00.000,DEP,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11432,170-03 90 AVENUE,90 AVENUE,JAMAICA,Open,,QUEENS,Unspecified,QUEENS,1042335,197578,40.70879206815452,-73.79049140541026,"{'latitude': '40.70879206815452', 'longitude': '-73.79049140541026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4640,55783993,2022-10-23T09:37:53.000,DSNY,Obstruction,Cone,Street,11412,115-18 199 STREET,199 STREET,SAINT ALBANS,In Progress,,QUEENS,Unspecified,QUEENS,1052346,193373,40.69717899278044,-73.75442511350025,"{'latitude': '40.69717899278044', 'longitude': '-73.75442511350025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4641,55786418,2022-10-23T09:37:48.000,NYPD,Encampment,N/A,Store/Commercial,10021,28 EAST   72 STREET,EAST   72 STREET,NEW YORK,Closed,2022-10-23T10:16:25.000,MANHATTAN,Unspecified,MANHATTAN,993894,220418,40.77166758349763,-73.96518194640815,"{'latitude': '40.77166758349763', 'longitude': '-73.96518194640815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4642,55784191,2022-10-23T09:37:13.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11411,114-54 211 STREET,211 STREET,CAMBRIA HEIGHTS,Closed,2022-10-23T11:42:42.000,QUEENS,Unspecified,QUEENS,1055327,195013,40.70165695029151,-73.74365747341646,"{'latitude': '40.70165695029151', 'longitude': '-73.74365747341646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4643,55787123,2022-10-23T09:37:10.000,DOHMH,Food Establishment,Letter Grading,Restaurant/Bar/Deli/Bakery,10017,839 2 AVENUE,2 AVENUE,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,992306,213107,40.751602358167375,-73.97092391642269,"{'latitude': '40.751602358167375', 'longitude': '-73.97092391642269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4644,55783868,2022-10-23T09:37:04.000,DOHMH,Smoking,Smoking Violation,Residential Building,10011,350 WEST   24 STREET,WEST   24 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,984126,211365,40.74682467606051,-74.00044751436617,"{'latitude': '40.74682467606051', 'longitude': '-74.00044751436617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4645,55782082,2022-10-23T09:36:04.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,10314,243 EAST SERVICE ROAD,EAST SERVICE ROAD,STATEN ISLAND,Closed,2022-10-23T09:55:23.000,STATEN ISLAND,Unspecified,STATEN ISLAND,931078,152764,40.585818536686965,-74.19143455219314,"{'latitude': '40.585818536686965', 'longitude': '-74.19143455219314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4646,55782275,2022-10-23T09:36:02.000,DSNY,Dirty Condition,Trash,Sidewalk,10004,4 COENTIES SLIP,COENTIES SLIP,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,981348,195596,40.703542125865326,-74.01046647985731,"{'latitude': '40.703542125865326', 'longitude': '-74.01046647985731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4647,55787190,2022-10-23T09:36:00.000,DSNY,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,58 MILDRED AVENUE,MILDRED AVENUE,STATEN ISLAND,Open,,STATEN ISLAND,Unspecified,STATEN ISLAND,932214,154709,40.59116390274967,-74.18735961439624,"{'latitude': '40.59116390274967', 'longitude': '-74.18735961439624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4648,55781558,2022-10-23T09:35:58.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,619 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,BROOKLYN,Closed,2022-10-23T10:30:29.000,BROOKLYN,Unspecified,BROOKLYN,992683,173233,40.64215717361119,-73.96961315398403,"{'latitude': '40.64215717361119', 'longitude': '-73.96961315398403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4649,55783944,2022-10-23T09:35:57.000,DSNY,Missed Collection,Bulky Recycling,Street,11211,270 MARCY AVENUE,MARCY AVENUE,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,996395,196239,40.70529915068531,-73.9561961567018,"{'latitude': '40.70529915068531', 'longitude': '-73.9561961567018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4650,55785407,2022-10-23T09:35:26.000,HPD,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,11374,63-70 AUSTIN STREET,AUSTIN STREET,REGO PARK,Open,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1022070,204234,40.72717099468802,-73.86354831762613,"{'latitude': '40.72717099468802', 'longitude': '-73.86354831762613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4651,55781658,2022-10-23T09:35:26.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11385,77-22 64 LANE,64 LANE,RIDGEWOOD,Closed,2022-10-23T12:26:32.000,QUEENS,Unspecified,QUEENS,1014720,193632,40.69809942491083,-73.89011451102527,"{'latitude': '40.69809942491083', 'longitude': '-73.89011451102527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4652,55786704,2022-10-23T09:35:14.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11234,1645 UTICA AVENUE,UTICA AVENUE,BROOKLYN,Closed,2022-10-23T10:27:36.000,BROOKLYN,Unspecified,BROOKLYN,1004159,169565,40.632070937232285,-73.92827222343539,"{'latitude': '40.632070937232285', 'longitude': '-73.92827222343539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
